fips,week,n_vax,n_response,p_fb,week_rank
48099,2021-05-23,27,34,0.7941176470588235,9
48099,2021-05-30,8,8,1,10
48101,2021-04-04,2,2,1,2
48101,2021-04-18,1,1,1,4
48101,2021-04-25,1,1,1,5
48101,2021-05-02,2,2,1,6
48101,2021-05-16,0,1,0,8
48101,2021-05-23,0,1,0,9
48103,2021-03-28,0,2,0,1
48103,2021-04-04,3,3,1,2
48103,2021-04-11,2,2,1,3
48103,2021-04-18,1,2,0.5,4
48103,2021-05-09,0,2,0,7
48103,2021-05-16,1,1,1,8
48103,2021-05-23,0,1,0,9
48105,2021-04-04,0,2,0,2
48105,2021-04-11,0,1,0,3
48105,2021-04-18,0,1,0,4
48105,2021-04-25,1,1,1,5
48105,2021-05-02,0,2,0,6
48105,2021-05-09,1,2,0.5,7
48105,2021-05-16,2,2,1,8
48105,2021-05-30,0,1,0,10
48107,2021-04-04,2,2,1,2
48107,2021-04-11,3,3,1,3
48107,2021-04-18,7,7,1,4
48107,2021-04-25,0,2,0,5
48107,2021-05-02,2,2,1,6
48107,2021-05-09,2,2,1,7
48107,2021-05-16,1,1,1,8
48107,2021-05-23,1,2,0.5,9
48109,2021-03-28,1,1,1,1
48109,2021-04-04,2,2,1,2
48109,2021-04-25,1,1,1,5
48111,2021-03-28,1,1,1,1
48111,2021-04-04,1,4,0.25,2
48111,2021-04-11,2,7,0.2857142857142857,3
48111,2021-04-18,3,3,1,4
48111,2021-04-25,1,5,0.2,5
48111,2021-05-02,0,1,0,6
48111,2021-05-09,6,7,0.8571428571428571,7
48111,2021-05-16,2,5,0.4,8
48111,2021-05-23,2,2,1,9
48113,2021-03-28,245,406,0.603448275862069,1
48113,2021-04-04,662,988,0.6700404858299596,2
48113,2021-04-11,690,936,0.7371794871794872,3
48113,2021-04-18,632,843,0.7497034400948992,4
48113,2021-04-25,588,800,0.735,5
48113,2021-05-02,518,682,0.7595307917888563,6
48113,2021-05-09,517,659,0.7845220030349014,7
48113,2021-05-16,546,674,0.8100890207715133,8
48113,2021-05-23,557,698,0.7979942693409742,9
48113,2021-05-30,180,200,0.9,10
48115,2021-03-28,3,3,1,1
48115,2021-04-04,0,2,0,2
48115,2021-04-11,0,5,0,3
48115,2021-04-18,0,2,0,4
48115,2021-04-25,2,3,0.6666666666666666,5
48115,2021-05-02,4,4,1,6
48115,2021-05-09,7,8,0.875,7
48115,2021-05-16,5,5,1,8
48115,2021-05-23,2,2,1,9
48115,2021-05-30,0,1,0,10
48117,2021-04-04,1,6,0.16666666666666666,2
48117,2021-04-11,2,11,0.18181818181818182,3
48117,2021-04-18,1,2,0.5,4
48117,2021-04-25,7,9,0.7777777777777778,5
48117,2021-05-02,1,5,0.2,6
48117,2021-05-09,4,8,0.5,7
48117,2021-05-16,4,9,0.4444444444444444,8
48117,2021-05-23,3,4,0.75,9
48117,2021-05-30,3,3,1,10
48119,2021-03-28,0,1,0,1
48119,2021-04-04,0,1,0,2
48119,2021-04-11,2,3,0.6666666666666666,3
48119,2021-04-18,3,3,1,4
48119,2021-05-02,0,1,0,6
48119,2021-05-16,1,1,1,8
48119,2021-05-23,3,3,1,9
48121,2021-03-28,102,164,0.6219512195121951,1
48121,2021-04-04,268,422,0.6350710900473934,2
48121,2021-04-11,291,421,0.6912114014251781,3
48121,2021-04-18,278,372,0.7473118279569892,4
48121,2021-04-25,304,354,0.8587570621468926,5
48121,2021-05-02,274,335,0.817910447761194,6
48121,2021-05-09,237,293,0.8088737201365188,7
48121,2021-05-16,205,247,0.8299595141700404,8
48121,2021-05-23,233,279,0.8351254480286738,9
48121,2021-05-30,64,80,0.8,10
48123,2021-03-28,2,3,0.6666666666666666,1
48123,2021-04-04,4,13,0.3076923076923077,2
48123,2021-04-11,5,11,0.45454545454545453,3
48123,2021-04-18,3,9,0.3333333333333333,4
48123,2021-04-25,6,10,0.6,5
48123,2021-05-02,7,8,0.875,6
48123,2021-05-09,3,4,0.75,7
48123,2021-05-16,5,5,1,8
48123,2021-05-23,0,3,0,9
48125,2021-04-04,3,3,1,2
48125,2021-04-11,1,1,1,3
48125,2021-04-18,0,2,0,4
48125,2021-04-25,3,5,0.6,5
48125,2021-05-02,2,2,1,6
48125,2021-05-09,2,2,1,7
48125,2021-05-23,4,5,0.8,9
48127,2021-03-28,1,1,1,1
48127,2021-04-04,4,4,1,2
48127,2021-04-11,2,2,1,3
48127,2021-04-18,6,6,1,4
48127,2021-04-25,0,2,0,5
48127,2021-05-02,1,3,0.3333333333333333,6
48127,2021-05-16,1,1,1,8
48127,2021-05-23,1,1,1,9
48127,2021-05-30,1,1,1,10
48129,2021-04-11,0,2,0,3
48129,2021-04-18,0,1,0,4
48129,2021-04-25,1,4,0.25,5
48129,2021-05-02,0,2,0,6
48129,2021-05-09,0,1,0,7
48129,2021-05-16,1,3,0.3333333333333333,8
48129,2021-05-23,1,1,1,9
48131,2021-03-28,3,3,1,1
48131,2021-04-04,5,10,0.5,2
48131,2021-04-11,3,5,0.6,3
48131,2021-04-18,1,3,0.3333333333333333,4
48131,2021-04-25,4,4,1,5
48131,2021-05-02,3,5,0.6,6
48131,2021-05-09,3,3,1,7
48131,2021-05-16,5,5,1,8
48131,2021-05-23,4,4,1,9
48131,2021-05-30,1,1,1,10
48133,2021-03-28,5,5,1,1
48133,2021-04-04,11,15,0.7333333333333333,2
48133,2021-04-11,7,10,0.7,3
48133,2021-04-18,7,10,0.7,4
48133,2021-04-25,12,12,1,5
48133,2021-05-02,0,7,0,6
48133,2021-05-09,3,9,0.3333333333333333,7
48133,2021-05-16,3,9,0.3333333333333333,8
48133,2021-05-23,4,5,0.8,9
48133,2021-05-30,2,2,1,10
48135,2021-03-28,16,50,0.32,1
48135,2021-04-04,44,92,0.4782608695652174,2
48135,2021-04-11,43,80,0.5375,3
48135,2021-04-18,38,68,0.5588235294117647,4
48135,2021-04-25,39,76,0.5131578947368421,5
48135,2021-05-02,49,79,0.620253164556962,6
48135,2021-05-09,28,55,0.509090909090909,7
48135,2021-05-16,38,56,0.6785714285714286,8
48135,2021-05-23,30,49,0.6122448979591837,9
48135,2021-05-30,15,19,0.7894736842105263,10
48137,2021-04-04,2,4,0.5,2
48137,2021-04-11,1,1,1,3
48137,2021-04-18,2,2,1,4
48137,2021-04-25,0,1,0,5
48139,2021-03-28,12,22,0.5454545454545454,1
48139,2021-04-04,46,71,0.647887323943662,2
48139,2021-04-11,31,60,0.5166666666666667,3
48139,2021-04-18,32,64,0.5,4
48139,2021-04-25,40,61,0.6557377049180327,5
48139,2021-05-02,35,43,0.813953488372093,6
48139,2021-05-09,36,52,0.6923076923076923,7
48139,2021-05-16,34,56,0.6071428571428571,8
48139,2021-05-23,33,56,0.5892857142857143,9
48139,2021-05-30,12,16,0.75,10
48141,2021-03-28,179,276,0.6485507246376812,1
48141,2021-04-04,440,680,0.6470588235294118,2
48141,2021-04-11,503,687,0.7321688500727802,3
48141,2021-04-18,459,599,0.7662771285475793,4
48141,2021-04-25,503,608,0.8273026315789473,5
48141,2021-05-02,449,510,0.8803921568627451,6
48141,2021-05-09,381,466,0.8175965665236051,7
48141,2021-05-16,424,484,0.8760330578512396,8
48141,2021-05-23,380,450,0.8444444444444444,9
48141,2021-05-30,128,148,0.8648648648648649,10
48143,2021-03-28,5,6,0.8333333333333334,1
48143,2021-04-04,6,10,0.6,2
48143,2021-04-11,4,13,0.3076923076923077,3
48143,2021-04-18,14,17,0.8235294117647058,4
48143,2021-04-25,7,16,0.4375,5
48143,2021-05-02,7,9,0.7777777777777778,6
48143,2021-05-09,2,8,0.25,7
48143,2021-05-16,12,15,0.8,8
48143,2021-05-23,7,7,1,9
48143,2021-05-30,2,4,0.5,10
48145,2021-03-28,1,3,0.3333333333333333,1
48145,2021-04-04,2,13,0.15384615384615385,2
48145,2021-04-11,7,10,0.7,3
48145,2021-04-18,4,4,1,4
48145,2021-04-25,10,13,0.7692307692307693,5
48145,2021-05-02,2,5,0.4,6
48145,2021-05-09,5,5,1,7
48145,2021-05-16,5,5,1,8
48145,2021-05-23,1,1,1,9
48145,2021-05-30,2,2,1,10
48147,2021-03-28,3,5,0.6,1
48147,2021-04-04,6,10,0.6,2
48147,2021-04-11,7,13,0.5384615384615384,3
48147,2021-04-18,7,10,0.7,4
48147,2021-04-25,1,5,0.2,5
48147,2021-05-02,13,15,0.8666666666666667,6
48147,2021-05-09,4,10,0.4,7
48147,2021-05-16,5,6,0.8333333333333334,8
48147,2021-05-23,9,9,1,9
48147,2021-05-30,3,4,0.75,10
48149,2021-03-28,2,2,1,1
48149,2021-04-04,5,13,0.38461538461538464,2
48149,2021-04-11,8,17,0.47058823529411764,3
48149,2021-04-18,7,8,0.875,4
48149,2021-04-25,4,7,0.5714285714285714,5
48149,2021-05-02,1,6,0.16666666666666666,6
48149,2021-05-09,6,8,0.75,7
48149,2021-05-16,6,6,1,8
48149,2021-05-23,9,9,1,9
48149,2021-05-30,2,2,1,10
48151,2021-03-28,3,3,1,1
48151,2021-04-04,1,2,0.5,2
48151,2021-04-11,1,3,0.3333333333333333,3
48151,2021-04-25,0,1,0,5
48151,2021-05-02,3,5,0.6,6
48151,2021-05-09,1,1,1,7
48151,2021-05-23,2,2,1,9
48153,2021-04-04,2,2,1,2
48153,2021-04-11,1,1,1,3
48153,2021-04-18,3,3,1,4
48153,2021-04-25,0,2,0,5
48153,2021-05-02,1,3,0.3333333333333333,6
48153,2021-05-09,0,3,0,7
48153,2021-05-16,2,2,1,8
48153,2021-05-23,1,1,1,9
48153,2021-05-30,1,2,0.5,10
48157,2021-03-28,75,102,0.7352941176470589,1
48157,2021-04-04,194,238,0.8151260504201681,2
48157,2021-04-11,177,246,0.7195121951219512,3
48157,2021-04-18,176,219,0.8036529680365296,4
48157,2021-04-25,163,205,0.7951219512195122,5
48157,2021-05-02,145,170,0.8529411764705882,6
48157,2021-05-09,165,183,0.9016393442622951,7
48157,2021-05-16,135,173,0.7803468208092486,8
48157,2021-05-23,142,167,0.8502994011976048,9
48157,2021-05-30,40,48,0.8333333333333334,10
48159,2021-03-28,1,1,1,1
48159,2021-04-04,3,5,0.6,2
48159,2021-04-11,4,4,1,3
48159,2021-04-18,0,1,0,4
48159,2021-04-25,1,4,0.25,5
48159,2021-05-02,0,3,0,6
48159,2021-05-09,3,5,0.6,7
48159,2021-05-16,1,2,0.5,8
48159,2021-05-23,5,9,0.5555555555555556,9
48159,2021-05-30,1,1,1,10
48161,2021-03-28,1,6,0.16666666666666666,1
48161,2021-04-04,6,7,0.8571428571428571,2
48161,2021-04-11,3,7,0.42857142857142855,3
48161,2021-04-18,5,6,0.8333333333333334,4
48161,2021-04-25,2,11,0.18181818181818182,5
48161,2021-05-02,6,6,1,6
48161,2021-05-09,3,5,0.6,7
48161,2021-05-16,3,9,0.3333333333333333,8
48161,2021-05-23,1,5,0.2,9
48161,2021-05-30,2,2,1,10
48163,2021-03-28,3,3,1,1
48163,2021-04-04,4,6,0.6666666666666666,2
48163,2021-04-11,5,6,0.8333333333333334,3
48163,2021-04-18,5,5,1,4
48163,2021-05-02,4,4,1,6
48163,2021-05-09,4,6,0.6666666666666666,7
48163,2021-05-16,5,5,1,8
48163,2021-05-23,0,4,0,9
48163,2021-05-30,0,1,0,10
48165,2021-03-28,5,5,1,1
48165,2021-04-04,0,4,0,2
48165,2021-04-11,3,8,0.375,3
48165,2021-04-18,6,7,0.8571428571428571,4
48165,2021-04-25,0,2,0,5
48165,2021-05-02,0,4,0,6
48165,2021-05-16,3,8,0.375,8
48165,2021-05-23,2,3,0.6666666666666666,9
48165,2021-05-30,1,1,1,10
48167,2021-03-28,58,80,0.725,1
48167,2021-04-04,97,161,0.6024844720496895,2
48167,2021-04-11,104,144,0.7222222222222222,3
48167,2021-04-18,84,140,0.6,4
48167,2021-04-25,104,138,0.7536231884057971,5
48167,2021-05-02,85,100,0.85,6
48167,2021-05-09,97,134,0.7238805970149254,7
48167,2021-05-16,84,107,0.7850467289719626,8
48167,2021-05-23,80,115,0.6956521739130435,9
48167,2021-05-30,25,35,0.7142857142857143,10
48169,2021-03-28,0,1,0,1
48169,2021-04-25,3,3,1,5
48169,2021-05-09,1,2,0.5,7
48169,2021-05-23,1,1,1,9
48169,2021-05-30,1,1,1,10
48171,2021-03-28,5,5,1,1
48171,2021-04-04,9,13,0.6923076923076923,2
48171,2021-04-11,9,9,1,3
48171,2021-04-18,4,11,0.36363636363636365,4
48171,2021-04-25,9,13,0.6923076923076923,5
48171,2021-05-02,8,11,0.7272727272727273,6
48171,2021-05-09,6,9,0.6666666666666666,7
48171,2021-05-16,4,5,0.8,8
48171,2021-05-23,7,8,0.875,9
48171,2021-05-30,3,3,1,10
48173,2021-04-11,0,1,0,3
48173,2021-04-18,0,2,0,4
48173,2021-05-02,2,2,1,6
48173,2021-05-23,1,1,1,9
48175,2021-03-28,1,1,1,1
48175,2021-04-04,7,7,1,2
48175,2021-04-11,1,5,0.2,3
48175,2021-04-18,2,2,1,4
48175,2021-04-25,1,4,0.25,5
48175,2021-05-02,1,1,1,6
48175,2021-05-09,0,1,0,7
48175,2021-05-16,3,3,1,8
48175,2021-05-23,0,1,0,9
48175,2021-05-30,3,3,1,10
48177,2021-03-28,3,3,1,1
48177,2021-04-04,7,7,1,2
48177,2021-04-11,0,7,0,3
48177,2021-04-18,0,3,0,4
48177,2021-04-25,4,4,1,5
48177,2021-05-02,2,3,0.6666666666666666,6
48177,2021-05-09,3,5,0.6,7
48177,2021-05-16,1,4,0.25,8
48177,2021-05-23,4,7,0.5714285714285714,9
48177,2021-05-30,2,4,0.5,10
48179,2021-03-28,5,6,0.8333333333333334,1
48179,2021-04-04,3,9,0.3333333333333333,2
48179,2021-04-11,9,15,0.6,3
48179,2021-04-18,5,8,0.625,4
48179,2021-04-25,2,9,0.2222222222222222,5
48179,2021-05-02,5,7,0.7142857142857143,6
48179,2021-05-09,9,12,0.75,7
48179,2021-05-16,0,4,0,8
48179,2021-05-23,1,7,0.14285714285714285,9
48179,2021-05-30,2,2,1,10
48181,2021-03-28,13,25,0.52,1
48181,2021-04-04,17,65,0.26153846153846155,2
48181,2021-04-11,43,70,0.6142857142857143,3
48181,2021-04-18,37,51,0.7254901960784313,4
48181,2021-04-25,29,55,0.5272727272727272,5
48181,2021-05-02,37,57,0.6491228070175439,6
48181,2021-05-09,25,35,0.7142857142857143,7
48181,2021-05-16,33,54,0.6111111111111112,8
48181,2021-05-23,45,52,0.8653846153846154,9
48181,2021-05-30,4,12,0.3333333333333333,10
48183,2021-03-28,23,39,0.5897435897435898,1
48183,2021-04-04,70,127,0.5511811023622047,2
48183,2021-04-11,54,88,0.6136363636363636,3
48183,2021-04-18,43,72,0.5972222222222222,4
48183,2021-04-25,52,79,0.6582278481012658,5
48183,2021-05-02,42,92,0.45652173913043476,6
48183,2021-05-09,35,57,0.6140350877192983,7
48183,2021-05-16,43,77,0.5584415584415584,8
48183,2021-05-23,43,59,0.7288135593220338,9
48183,2021-05-30,11,28,0.39285714285714285,10
48185,2021-03-28,4,5,0.8,1
48185,2021-04-04,10,20,0.5,2
48185,2021-04-11,4,17,0.23529411764705882,3
48185,2021-04-18,9,12,0.75,4
48185,2021-04-25,1,8,0.125,5
48185,2021-05-02,13,17,0.7647058823529411,6
48185,2021-05-09,9,13,0.6923076923076923,7
48185,2021-05-16,11,12,0.9166666666666666,8
48185,2021-05-23,4,7,0.5714285714285714,9
48185,2021-05-30,6,6,1,10
48187,2021-03-28,14,23,0.6086956521739131,1
48187,2021-04-04,46,65,0.7076923076923077,2
48187,2021-04-11,48,77,0.6233766233766234,3
48187,2021-04-18,28,50,0.56,4
48187,2021-04-25,34,51,0.6666666666666666,5
48187,2021-05-02,46,57,0.8070175438596491,6
48187,2021-05-09,27,53,0.5094339622641509,7
48187,2021-05-16,33,44,0.75,8
48187,2021-05-23,47,57,0.8245614035087719,9
48187,2021-05-30,10,12,0.8333333333333334,10
48189,2021-03-28,4,8,0.5,1
48189,2021-04-04,8,10,0.8,2
48189,2021-04-11,12,19,0.631578947368421,3
48189,2021-04-18,6,6,1,4
48189,2021-04-25,10,15,0.6666666666666666,5
48189,2021-05-02,13,14,0.9285714285714286,6
48189,2021-05-09,3,14,0.21428571428571427,7
48189,2021-05-16,4,7,0.5714285714285714,8
48189,2021-05-23,12,14,0.8571428571428571,9
48189,2021-05-30,3,3,1,10
48191,2021-03-28,2,2,1,1
48191,2021-04-04,1,2,0.5,2
48191,2021-04-11,1,1,1,3
48191,2021-04-18,2,2,1,4
48191,2021-04-25,2,2,1,5
48191,2021-05-02,2,4,0.5,6
48191,2021-05-09,2,2,1,7
48191,2021-05-16,0,1,0,8
48191,2021-05-23,1,1,1,9
48193,2021-03-28,2,2,1,1
48193,2021-04-04,3,5,0.6,2
48193,2021-04-11,6,6,1,3
48193,2021-04-18,4,4,1,4
48193,2021-04-25,2,2,1,5
48193,2021-05-02,5,5,1,6
48193,2021-05-09,0,1,0,7
48193,2021-05-16,4,4,1,8
48193,2021-05-23,2,5,0.4,9
48195,2021-03-28,3,3,1,1
48195,2021-04-04,0,5,0,2
48195,2021-04-18,0,2,0,4
48195,2021-04-25,2,2,1,5
48197,2021-03-28,1,1,1,1
48197,2021-04-04,3,3,1,2
48197,2021-04-11,1,2,0.5,3
48197,2021-04-18,3,3,1,4
48197,2021-05-02,2,2,1,6
48197,2021-05-09,3,3,1,7
48197,2021-05-16,2,2,1,8
48197,2021-05-23,1,2,0.5,9
48199,2021-03-28,6,16,0.375,1
48199,2021-04-04,19,32,0.59375,2
48199,2021-04-11,17,48,0.3541666666666667,3
48199,2021-04-18,12,22,0.5454545454545454,4
48199,2021-04-25,27,38,0.7105263157894737,5
48199,2021-05-02,11,26,0.4230769230769231,6
48199,2021-05-09,11,23,0.4782608695652174,7
48199,2021-05-16,12,28,0.42857142857142855,8
48199,2021-05-23,18,32,0.5625,9
48199,2021-05-30,4,7,0.5714285714285714,10
48201,2021-03-28,416,709,0.5867418899858956,1
48201,2021-04-04,944,1615,0.5845201238390093,2
48201,2021-04-11,1028,1576,0.6522842639593909,3
48201,2021-04-18,1042,1452,0.7176308539944903,4
48201,2021-04-25,1054,1396,0.7550143266475645,5
48201,2021-05-02,961,1257,0.7645186953062848,6
48201,2021-05-09,848,1171,0.7241673783091375,7
48201,2021-05-16,961,1216,0.790296052631579,8
48201,2021-05-23,913,1181,0.77307366638442,9
48201,2021-05-30,271,337,0.8041543026706232,10
48203,2021-03-28,10,15,0.6666666666666666,1
48203,2021-04-04,37,48,0.7708333333333334,2
48203,2021-04-11,31,47,0.6595744680851063,3
48203,2021-04-18,18,23,0.782608695652174,4
48203,2021-04-25,13,26,0.5,5
48203,2021-05-02,18,20,0.9,6
48203,2021-05-09,11,22,0.5,7
48203,2021-05-16,9,14,0.6428571428571429,8
48203,2021-05-23,23,25,0.92,9
48203,2021-05-30,4,5,0.8,10
48205,2021-04-11,1,1,1,3
48205,2021-04-18,1,1,1,4
48205,2021-04-25,1,1,1,5
48205,2021-05-02,1,1,1,6
48205,2021-05-09,2,2,1,7
48205,2021-05-16,1,1,1,8
48207,2021-03-28,1,1,1,1
48207,2021-04-04,0,4,0,2
48207,2021-04-18,2,2,1,4
48207,2021-04-25,1,1,1,5
48207,2021-05-02,2,3,0.6666666666666666,6
48207,2021-05-09,1,1,1,7
48207,2021-05-16,0,1,0,8
48207,2021-05-23,0,1,0,9
48209,2021-03-28,54,83,0.6506024096385542,1
48209,2021-04-04,87,143,0.6083916083916084,2
48209,2021-04-11,87,126,0.6904761904761905,3
48209,2021-04-18,64,119,0.5378151260504201,4
48209,2021-04-25,86,121,0.7107438016528925,5
48209,2021-05-02,80,98,0.8163265306122449,6
48209,2021-05-09,80,92,0.8695652173913043,7
48209,2021-05-16,85,97,0.8762886597938144,8
48209,2021-05-23,83,109,0.7614678899082569,9
48209,2021-05-30,27,31,0.8709677419354839,10
48211,2021-04-04,1,4,0.25,2
48211,2021-04-11,1,3,0.3333333333333333,3
48211,2021-04-18,1,1,1,4
48211,2021-04-25,2,2,1,5
48211,2021-05-02,0,1,0,6
48211,2021-05-09,0,2,0,7
48211,2021-05-23,1,2,0.5,9
48213,2021-03-28,6,18,0.3333333333333333,1
48213,2021-04-04,20,45,0.4444444444444444,2
48213,2021-04-11,26,47,0.5531914893617021,3
48213,2021-04-18,18,35,0.5142857142857142,4
48213,2021-04-25,5,25,0.2,5
48213,2021-05-02,20,30,0.6666666666666666,6
48213,2021-05-09,18,31,0.5806451612903226,7
48213,2021-05-16,16,28,0.5714285714285714,8
48213,2021-05-23,22,30,0.7333333333333333,9
48213,2021-05-30,2,6,0.3333333333333333,10
48215,2021-03-28,103,178,0.5786516853932584,1
48215,2021-04-04,293,412,0.7111650485436893,2
48215,2021-04-11,329,441,0.746031746031746,3
48215,2021-04-18,244,342,0.7134502923976608,4
48215,2021-04-25,268,328,0.8170731707317073,5
48215,2021-05-02,244,305,0.8,6
48215,2021-05-09,225,276,0.8152173913043478,7
48215,2021-05-16,219,279,0.7849462365591398,8
48215,2021-05-23,221,289,0.7647058823529411,9
48215,2021-05-30,93,103,0.9029126213592233,10
48217,2021-03-28,14,14,1,1
48217,2021-04-04,18,23,0.782608695652174,2
48217,2021-04-11,12,29,0.41379310344827586,3
48217,2021-04-18,15,27,0.5555555555555556,4
48217,2021-04-25,13,20,0.65,5
48217,2021-05-02,17,18,0.9444444444444444,6
48217,2021-05-09,17,19,0.8947368421052632,7
48217,2021-05-16,11,14,0.7857142857142857,8
48217,2021-05-23,9,26,0.34615384615384615,9
48217,2021-05-30,3,4,0.75,10
48219,2021-03-28,2,6,0.3333333333333333,1
48219,2021-04-04,4,6,0.6666666666666666,2
48219,2021-04-11,10,12,0.8333333333333334,3
48219,2021-04-18,3,11,0.2727272727272727,4
48219,2021-04-25,2,10,0.2,5
48219,2021-05-02,2,5,0.4,6
48219,2021-05-09,1,7,0.14285714285714285,7
48219,2021-05-16,8,9,0.8888888888888888,8
48219,2021-05-23,4,4,1,9
48219,2021-05-30,2,2,1,10
48221,2021-03-28,8,15,0.5333333333333333,1
48221,2021-04-04,10,25,0.4,2
48221,2021-04-11,19,27,0.7037037037037037,3
48221,2021-04-18,16,29,0.5517241379310345,4
48221,2021-04-25,15,23,0.6521739130434783,5
48221,2021-05-02,22,28,0.7857142857142857,6
48221,2021-05-09,6,17,0.35294117647058826,7
48221,2021-05-16,16,16,1,8
48221,2021-05-23,15,20,0.75,9
48221,2021-05-30,8,8,1,10
48223,2021-03-28,2,2,1,1
48223,2021-04-04,7,15,0.4666666666666667,2
48223,2021-04-11,4,10,0.4,3
48223,2021-04-18,2,10,0.2,4
48223,2021-04-25,7,9,0.7777777777777778,5
48223,2021-05-02,5,11,0.45454545454545453,6
48223,2021-05-09,4,4,1,7
48223,2021-05-16,2,13,0.15384615384615385,8
48223,2021-05-23,9,10,0.9,9
48223,2021-05-30,1,1,1,10
48225,2021-03-28,3,3,1,1
48225,2021-04-04,11,11,1,2
48225,2021-04-11,7,9,0.7777777777777778,3
48225,2021-04-18,7,9,0.7777777777777778,4
48225,2021-04-25,8,8,1,5
48225,2021-05-02,6,10,0.6,6
48225,2021-05-09,0,6,0,7
48225,2021-05-16,2,12,0.16666666666666666,8
48225,2021-05-23,2,3,0.6666666666666666,9
48225,2021-05-30,0,1,0,10
48227,2021-03-28,0,4,0,1
48227,2021-04-04,13,24,0.5416666666666666,2
48227,2021-04-11,9,20,0.45,3
48227,2021-04-18,6,17,0.35294117647058826,4
48227,2021-04-25,7,14,0.5,5
48227,2021-05-02,10,16,0.625,6
48227,2021-05-09,10,15,0.6666666666666666,7
48227,2021-05-16,4,12,0.3333333333333333,8
48227,2021-05-23,7,8,0.875,9
48227,2021-05-30,2,2,1,10
48229,2021-03-28,2,2,1,1
48229,2021-04-04,3,3,1,2
48229,2021-04-11,1,1,1,3
48229,2021-05-02,0,1,0,6
48229,2021-05-09,0,1,0,7
48229,2021-05-16,3,3,1,8
48231,2021-03-28,9,17,0.5294117647058824,1
48231,2021-04-04,19,33,0.5757575757575758,2
48231,2021-04-11,27,34,0.7941176470588235,3
48231,2021-04-18,13,37,0.35135135135135137,4
48231,2021-04-25,16,19,0.8421052631578947,5
48231,2021-05-02,22,36,0.6111111111111112,6
48231,2021-05-09,17,26,0.6538461538461539,7
48231,2021-05-16,18,33,0.5454545454545454,8
48231,2021-05-23,20,27,0.7407407407407407,9
48231,2021-05-30,8,12,0.6666666666666666,10
48233,2021-03-28,3,5,0.6,1
48233,2021-04-04,4,14,0.2857142857142857,2
48233,2021-04-11,6,14,0.42857142857142855,3
48233,2021-04-18,4,11,0.36363636363636365,4
48233,2021-04-25,4,10,0.4,5
48233,2021-05-02,11,13,0.8461538461538461,6
48233,2021-05-09,0,6,0,7
48233,2021-05-16,4,8,0.5,8
48233,2021-05-23,2,7,0.2857142857142857,9
48233,2021-05-30,3,4,0.75,10
48235,2021-03-28,1,2,0.5,1
48235,2021-04-11,1,1,1,3
48235,2021-04-25,0,1,0,5
48235,2021-05-09,0,2,0,7
48235,2021-05-16,0,1,0,8
48237,2021-04-04,2,2,1,2
48237,2021-04-11,0,5,0,3
48237,2021-04-18,1,6,0.16666666666666666,4
48237,2021-04-25,0,4,0,5
48237,2021-05-02,1,1,1,6
48237,2021-05-16,3,4,0.75,8
48237,2021-05-23,0,1,0,9
48239,2021-03-28,2,2,1,1
48239,2021-04-04,5,11,0.45454545454545453,2
48239,2021-04-11,3,4,0.75,3
48239,2021-04-18,3,3,1,4
48239,2021-04-25,0,7,0,5
48239,2021-05-02,10,11,0.9090909090909091,6
48239,2021-05-09,6,6,1,7
48239,2021-05-16,0,4,0,8
48239,2021-05-23,2,4,0.5,9
48239,2021-05-30,1,2,0.5,10
48241,2021-03-28,6,10,0.6,1
48241,2021-04-04,8,19,0.42105263157894735,2
48241,2021-04-11,2,17,0.11764705882352941,3
48241,2021-04-18,19,19,1,4
48241,2021-04-25,12,12,1,5
48241,2021-05-02,1,9,0.1111111111111111,6
48241,2021-05-09,11,20,0.55,7
48241,2021-05-16,6,12,0.5,8
48241,2021-05-23,8,14,0.5714285714285714,9
48241,2021-05-30,4,5,0.8,10
48243,2021-03-28,3,3,1,1
48243,2021-04-04,4,4,1,2
48243,2021-04-11,1,4,0.25,3
48243,2021-04-18,2,3,0.6666666666666666,4
48243,2021-04-25,2,2,1,5
48243,2021-05-09,0,2,0,7
48243,2021-05-16,2,3,0.6666666666666666,8
48243,2021-05-23,2,2,1,9
48243,2021-05-30,0,1,0,10
48245,2021-03-28,33,56,0.5892857142857143,1
48245,2021-04-04,101,150,0.6733333333333333,2
48245,2021-04-11,84,140,0.6,3
48245,2021-04-18,86,134,0.6417910447761194,4
48245,2021-04-25,94,131,0.7175572519083969,5
48245,2021-05-02,80,109,0.7339449541284404,6
48245,2021-05-09,60,97,0.6185567010309279,7
48245,2021-05-16,78,106,0.7358490566037735,8
48245,2021-05-23,68,94,0.723404255319149,9
48245,2021-05-30,16,34,0.47058823529411764,10
48247,2021-04-04,1,2,0.5,2
48247,2021-04-11,6,6,1,3
48247,2021-04-18,0,1,0,4
48247,2021-05-09,1,1,1,7
48247,2021-05-16,1,1,1,8
48247,2021-05-23,1,1,1,9
48249,2021-03-28,6,10,0.6,1
48249,2021-04-04,18,28,0.6428571428571429,2
48249,2021-04-11,19,31,0.6129032258064516,3
48249,2021-04-18,8,24,0.3333333333333333,4
48249,2021-04-25,11,20,0.55,5
48249,2021-05-02,9,12,0.75,6
48249,2021-05-09,17,26,0.6538461538461539,7
48249,2021-05-16,9,15,0.6,8
48249,2021-05-23,17,19,0.8947368421052632,9
48249,2021-05-30,2,3,0.6666666666666666,10
